1000.0,1000.0,0,0.0
1001.0,1000.0,0,-0.0999000999000999
1002.0,1000.0,0,-0.19960079840319359
1003.0,1000.0,3.3,0.0299102691924182
1004.0,1000.0,3.3,-0.06972111553785314
1005.0,1000.0,4.7,-0.02985074626865219
1006.0,1000.0,6.8,0.07952286282305711
1007.0,1000.0,6.8,-0.01986097318769071
1008.0,1000.0,6.8,-0.11904761904762357
1009.0,1000.0,10.0,0.09910802775024777
1010.0,1000.0,10.0,0.0
1011.0,1000.0,10.0,-0.09891196834817012
1012.0,1000.0,10.0,-0.1976284584980237
1013.0,1000.0,15.0,0.19743336623889435
1014.0,1000.0,15.0,0.09861932938856016
1015.0,1000.0,15.0,0.0
1016.0,1000.0,15.0,-0.09842519685039369
1017.0,1000.0,15.0,-0.19665683382497542
1018.0,1000.0,15.0,-0.29469548133595286
1019.0,1000.0,22.0,0.2944062806673209
1020.0,1000.0,22.0,0.19607843137254902
1021.0,1000.0,22.0,0.0979431929480901
1022.0,1000.0,22.0,0.0
1023.0,1000.0,22.0,-0.09775171065493646
1024.0,1000.0,22.0,-0.1953125
1025.0,1000.0,22.0,-0.2926829268292683
1026.0,1000.0,22.0,-0.3898635477582846
1027.0,1000.0,22.0,-0.4868549172346641
1028.0,1000.0,33.0,0.48638132295719844
1029.0,1000.0,33.0,0.3887269193391642
1030.0,1000.0,33.0,0.2912621359223301
1031.0,1000.0,33.0,0.19398642095053348
1032.0,1000.0,33.0,0.09689922480620156
1033.0,1000.0,33.0,0.0
1034.0,1000.0,33.0,-0.09671179883945842
1035.0,1000.0,33.0,-0.1932367149758454
1036.0,1000.0,33.0,-0.28957528957528955
1037.0,1000.0,33.0,-0.3857280617164899
1038.0,1000.0,33.0,-0.48169556840077066
1039.0,1000.0,33.0,-0.5774783445620789
1040.0,1000.0,33.0,-0.6730769230769231
1041.0,1000.0,47.0,0.5763688760806917
1042.0,1000.0,47.0,0.47984644913627633
1043.0,1000.0,47.0,0.38350910834132307
1044.0,1000.0,47.0,0.28735632183908044
1045.0,1000.0,47.0,0.19138755980861244
1046.0,1000.0,47.0,0.09560229445506692
1047.0,1000.0,47.0,0.0
1048.0,1000.0,47.0,-0.09541984732824427
1049.0,1000.0,47.0,-0.19065776930409914
1050.0,1000.0,47.0,-0.2857142857142857
1051.0,1000.0,47.0,-0.3805899143672693
1052.0,1000.0,47.0,-0.4752851711026616
1053.0,1000.0,47.0,-0.5698005698005698
1054.0,1000.0,47.0,-0.6641366223908919
1055.0,1000.0,47.0,-0.7582938388625593
1056.0,1000.0,47.0,-0.8522727272727272
1057.0,1000.0,47.0,-0.9460737937559129
1058.0,1000.0,68.0,0.945179584120983
1059.0,1000.0,68.0,0.84985835694051
1060.0,1000.0,68.0,0.7547169811320755
1061.0,1000.0,68.0,0.6597549481621112
1062.0,1000.0,68.0,0.5649717514124294
1063.0,1000.0,68.0,0.4703668861712135
1064.0,1000.0,68.0,0.37593984962406013
1065.0,1000.0,68.0,0.28169014084507044
1066.0,1000.0,68.0,0.18761726078799248
1067.0,1000.0,68.0,0.09372071227741331
1068.0,1000.0,68.0,0.0
1069.0,1000.0,68.0,-0.09354536950420954
1070.0,1000.0,68.0,-0.1869158878504673
1071.0,1000.0,68.0,-0.2801120448179272
1072.0,1000.0,68.0,-0.3731343283582089
1073.0,1000.0,68.0,-0.4659832246039142
1074.0,1000.0,68.0,-0.5586592178770949
1075.0,1000.0,68.0,-0.6511627906976745
1076.0,1000.0,68.0,-0.7434944237918215
1077.0,1000.0,68.0,-0.8356545961002786
1078.0,1000.0,68.0,-0.927643784786642
1079.0,1000.0,68.0,-1.0194624652455977
1080.0,1000.0,68.0,-1.1111111111111112
1081.0,1000.0,68.0,-1.2025901942645698
1082.0,1000.0,68.0,-1.2939001848428837
1083.0,1000.0,68.0,-1.3850415512465373
1084.0,1000.0,68.0,-1.4760147601476015
1085.0,1000.0,100.0,1.3824884792626728
1086.0,1000.0,100.0,1.289134438305709
1087.0,1000.0,100.0,1.1959521619135236
1088.0,1000.0,100.0,1.1029411764705883
1089.0,1000.0,100.0,1.0101010101010102
1090.0,1000.0,100.0,0.9174311926605505
1091.0,1000.0,100.0,0.8249312557286892
1092.0,1000.0,100.0,0.7326007326007326
1093.0,1000.0,100.0,0.6404391582799633
1094.0,1000.0,100.0,0.5484460694698354
1095.0,1000.0,100.0,0.45662100456621
1096.0,1000.0,100.0,0.36496350364963503
1097.0,1000.0,100.0,0.27347310847766637
1098.0,1000.0,100.0,0.18214936247723132
1099.0,1000.0,100.0,0.09099181073703368
1100.0,1000.0,100.0,0.0
1101.0,1000.0,100.0,-0.09082652134423251
1102.0,1000.0,100.0,-0.18148820326678766
1103.0,1000.0,100.0,-0.271985494106981
1104.0,1000.0,100.0,-0.36231884057971014
1105.0,1000.0,100.0,-0.4524886877828055
1106.0,1000.0,100.0,-0.5424954792043399
1107.0,1000.0,100.0,-0.6323396567299007
1108.0,1000.0,100.0,-0.7220216606498195
1109.0,1000.0,100.0,-0.8115419296663661
1110.0,1000.0,100.0,-0.9009009009009009
1111.0,1000.0,100.0,-0.9900990099009901
1112.0,1000.0,100.0,-1.079136690647482
1113.0,1000.0,100.0,-1.1680143755615455
1114.0,1000.0,100.0,-1.2567324955116697
1115.0,1000.0,100.0,-1.345291479820628
1116.0,1000.0,100.0,-1.4336917562724014
1117.0,1000.0,100.0,-1.521933751119069
1118.0,1000.0,100.0,-1.6100178890876566
1119.0,1000.0,100.0,-1.6979445933869526
1120.0,1000.0,100.0,-1.7857142857142856
1121.0,1000.0,100.0,-1.873327386262266
1122.0,1000.0,100.0,-1.9607843137254901
1123.0,1000.0,100.0,-2.0480854853072126
1124.0,1000.0,100.0,-2.135231316725979
1125.0,1000.0,100.0,-2.2222222222222223
1126.0,1000.0,150.0,2.1314387211367674
1127.0,1000.0,150.0,2.0408163265306123
1128.0,1000.0,150.0,1.950354609929078
1129.0,1000.0,150.0,1.8600531443755535
1130.0,1000.0,150.0,1.7699115044247788
1131.0,1000.0,150.0,1.6799292661361624
1132.0,1000.0,150.0,1.5901060070671376
1133.0,1000.0,150.0,1.500441306266549
1134.0,1000.0,150.0,1.4109347442680775
1135.0,1000.0,150.0,1.3215859030837005
1136.0,1000.0,150.0,1.232394366197183
1137.0,1000.0,150.0,1.1433597185576077
1138.0,1000.0,150.0,1.054481546572935
1139.0,1000.0,150.0,0.9657594381035997
1140.0,1000.0,150.0,0.8771929824561403
1141.0,1000.0,150.0,0.7887817703768624
1142.0,1000.0,150.0,0.7005253940455342
1143.0,1000.0,150.0,0.6124234470691163
1144.0,1000.0,150.0,0.5244755244755245
1145.0,1000.0,150.0,0.43668122270742354
1146.0,1000.0,150.0,0.34904013961605584
1147.0,1000.0,150.0,0.26155187445510025
1148.0,1000.0,150.0,0.17421602787456447
1149.0,1000.0,150.0,0.08703220191470844
1150.0,1000.0,150.0,0.0
1151.0,1000.0,150.0,-0.08688097306689835
1152.0,1000.0,150.0,-0.1736111111111111
1153.0,1000.0,150.0,-0.26019080659150046
1154.0,1000.0,150.0,-0.34662045060658575
1155.0,1000.0,150.0,-0.4329004329004329
1156.0,1000.0,150.0,-0.5190311418685121
1157.0,1000.0,150.0,-0.6050129645635264
1158.0,1000.0,150.0,-0.690846286701209
1159.0,1000.0,150.0,-0.7765314926660914
1160.0,1000.0,150.0,-0.8620689655172413
1161.0,1000.0,150.0,-0.9474590869939706
1162.0,1000.0,150.0,-1.0327022375215147
1163.0,1000.0,150.0,-1.117798796216681
1164.0,1000.0,150.0,-1.202749140893471
1165.0,1000.0,150.0,-1.2875536480686696
1166.0,1000.0,150.0,-1.3722126929674099
1167.0,1000.0,150.0,-1.4567266495287061
1168.0,1000.0,150.0,-1.5410958904109588
1169.0,1000.0,150.0,-1.6253207869974338
1170.0,1000.0,150.0,-1.7094017094017095
1171.0,1000.0,150.0,-1.7933390264730997
1172.0,1000.0,150.0,-1.877133105802048
1173.0,1000.0,150.0,-1.9607843137254901
1174.0,1000.0,150.0,-2.0442930153321974
1175.0,1000.0,150.0,-2.127659574468085
1176.0,1000.0,150.0,-2.2108843537414966
1177.0,1000.0,150.0,-2.2939677145284625
1178.0,1000.0,150.0,-2.3769100169779285
1179.0,1000.0,150.0,-2.4597116200169635
1180.0,1000.0,150.0,-2.5423728813559325
1181.0,1000.0,150.0,-2.6248941574936495
1182.0,1000.0,150.0,-2.707275803722504
1183.0,1000.0,150.0,-2.789518174133559
1184.0,1000.0,150.0,-2.871621621621622
1185.0,1000.0,150.0,-2.9535864978902953
1186.0,1000.0,220.00000000000003,2.866779089376054
1187.0,1000.0,220.00000000000003,2.780117944397641
1188.0,1000.0,220.00000000000003,2.6936026936026933
1189.0,1000.0,220.00000000000003,2.607232968881413
1190.0,1000.0,220.00000000000003,2.5210084033613445
1191.0,1000.0,220.00000000000003,2.434928631402183
1192.0,1000.0,220.00000000000003,2.348993288590604
1193.0,1000.0,220.00000000000003,2.2632020117351215
1194.0,1000.0,220.00000000000003,2.1775544388609713
1195.0,1000.0,220.00000000000003,2.092050209205021
1196.0,1000.0,220.00000000000003,2.0066889632107023
1197.0,1000.0,220.00000000000003,1.921470342522974
1198.0,1000.0,220.00000000000003,1.8363939899833055
1199.0,1000.0,220.00000000000003,1.7514595496246872
1200.0,1000.0,220.00000000000003,1.6666666666666667
1201.0,1000.0,220.00000000000003,1.5820149875104081
1202.0,1000.0,220.00000000000003,1.497504159733777
1203.0,1000.0,220.00000000000003,1.4131338320864506
